gene ID	gene start	gene end	gene strand	smCOG	locus_tag	annotation
AET03770	31913676	31916134	+		MTR_8g075470	2-oxoisovalerate dehydrogenase E1 component, alpha subunit
AET03771	31918753	31925119	+		MTR_8g075480	methyltransferase, putative
AET03772	31930106	31930301	+		MTR_8g075490	transmembrane protein, putative
AET03773	31931655	31932976	+		MTR_8g075500	cytochrome P450 family protein
AET03774	31934450	31936532	-		MTR_8g075510	pathogenesis-related thaumatin family protein
KEH20376	31935596	31936532	-		MTR_8g07_63	MTR_8g07_63
AET03777	31944722	31946232	-		MTR_8g075550	pathogenesis-related thaumatin family protein
AET03779	31962965	31963854	+		MTR_8g075600	hypothetical protein
AET03780	31965067	31967387	-		MTR_8g075610	shikimate/quinate hydroxycinnamoyltransferase
AET03781	31977104	31977509	+		MTR_8g075620	hypothetical protein
KEH20377	31978564	31979185	+		MTR_8g075630	PIF1-like helicase
AET03782	31981896	31982163	+		MTR_8g075640	hypothetical protein
KEH20378	31989263	31989851	-		MTR_8g075655	hypothetical protein
AET03785	31992625	31995120	-		MTR_8g075670	hypothetical protein
AET03787	32016331	32017867	-		MTR_8g075740	shikimate/quinate hydroxycinnamoyltransferase
KEH20379	32018880	32019311	-		MTR_8g075745	hypothetical protein
KEH20380	32026157	32026343	-		MTR_8g075755	Nodule Cysteine-Rich (NCR) secreted peptide
AET03790	32030369	32032373	-		MTR_8g075770	armadillo repeat only protein
AET03791	32039492	32039915	+		MTR_8g075780	chaperone DnaJ domain protein
AET03792	32045431	32046640	+		MTR_8g075790	vitamin-D-receptor interacting mediator subunit 4
AET03794	32050743	32057065	-		MTR_8g075810	apurinic/apyrimidinic endonuclease
AET03795	32060685	32062085	+		MTR_8g075820	hypothetical protein
AET03796	32067283	32069962	-		MTR_8g075830	naringenin 3-dioxygenase (flavanone-3-hydroxylase)
AET03799	32090298	32092976	-		MTR_8g075890	naringenin 3-dioxygenase (flavanone-3-hydroxylase)
AET03802	32110452	32112818	+		MTR_8g075920	gibberellin-regulated family protein
AET03803	32116934	32117198	+		MTR_8g075930	polygalacturonase non-catalytic protein
AET03804	32117719	32119247	-		MTR_8g075940	ABC transporter C family protein
AET03805	32125149	32126500	+		MTR_8g075950	chalcone-flavanone isomerase family protein
AET03806	32127643	32128195	+		MTR_8g075960	transmembrane protein, putative
KEH20381	32129031	32130518	-		MTR_8g07_65	MTR_8g07_65
AET03807	32129031	32132273	-		MTR_8g075970	zinc finger (Ran-binding) family protein
KEH20383	32129031	32132273	-		MTR_8g07_64	MTR_8g07_64
KEH20382	32129613	32132273	-		MTR_8g07_66	MTR_8g07_66
AET03808	32138660	32139376	-		MTR_8g075980	Defensin MtDef4.5
AET03809	32142750	32146250	+		MTR_8g075990	glycosyl hydrolase family 9 protein
AET03810	32151058	32152390	-		MTR_8g076010	RNI superfamily protein, putative
AET03811	32155321	32157830	+		MTR_8g076020	calcium-dependent kinase CPK1 adapter protein, putative
AET03814	32168387	32168705	+		MTR_8g076040	SAUR-like auxin-responsive family protein
KEH20384	32180863	32182774	+		MTR_8g07_67	MTR_8g07_67
AET03816	32180863	32184641	+		MTR_8g076060	peptide methionine sulfoxide reductase family protein
AET03817	32186643	32188506	+		MTR_8g076070	peptidylprolyl cis/trans isomerase, NIMA-interacting protein
KEH20385	32197247	32197548	-		MTR_8g076077	hypothetical protein
AET03818	32197627	32205572	-		MTR_8g076080	zinc finger (CCCH-type) family protein, putative
AET03820	32212569	32217282	+		MTR_8g076100	heterogeneous nuclear ribonucleoprotein
KEH20386	32212569	32217282	+		MTR_8g07_68	MTR_8g07_68
KEH20387	32212569	32217282	+		MTR_8g07_69	MTR_8g07_69
AET03821	32223139	32226414	-		MTR_8g076110	transcription factor
AET03822	32232216	32234018	+		MTR_8g076120	hypothetical protein
AET03825	32246181	32247369	+		MTR_8g076150	vacuolar H+-pumping ATPase 16 kDa proteolipid subunit 4
AET03826	32248726	32249509	-		MTR_8g076160	lactoylglutathione lyase/glyoxalase I family protein
AET03828	32253663	32254906	+		MTR_8g076180	hypothetical protein
KEH20389	32259676	32264816	+		MTR_8g07_71	MTR_8g07_71
KEH20388	32259676	32265721	+		MTR_8g076190	ATP-binding microtubule motor family protein
AET03829	32259676	32265721	+		MTR_8g07_70	MTR_8g07_70
AET03830	32272006	32277740	+		MTR_8g076210	serine carboxypeptidase S28 family protein
AET03831	32278985	32281456	-		MTR_8g076220	transmembrane protein, putative
